timestamp_utc,status,causal_experiment_id,task_name,environment_name,seed,robot_name,returncode,message
2026-05-22T00:07:50+00:00,started,robot_substitution:mix:apartment:910004,mix,apartment,910004,stretch,,
2026-05-22T00:13:10+00:00,completed,robot_substitution:mix:apartment:910004,mix,apartment,910004,stretch,0,
2026-05-22T00:13:10+00:00,started,robot_substitution:mix:apartment:910004,mix,apartment,910004,hsrb,,
2026-05-22T00:15:09+00:00,completed,robot_substitution:mix:apartment:910004,mix,apartment,910004,hsrb,0,
2026-05-22T00:15:09+00:00,started,robot_substitution:mix:apartment:910004,mix,apartment,910004,pr2,,
2026-05-22T00:21:01+00:00,completed,robot_substitution:mix:apartment:910004,mix,apartment,910004,pr2,0,
2026-05-22T00:21:01+00:00,started,robot_substitution:mix:apartment:910004,mix,apartment,910004,armar7,,
2026-05-22T00:36:17+00:00,completed,robot_substitution:mix:apartment:910004,mix,apartment,910004,armar7,0,
2026-05-22T00:36:17+00:00,started,robot_substitution:mix:apartment:910004,mix,apartment,910004,unitree_g1,,
2026-05-22T00:48:42+00:00,completed,robot_substitution:mix:apartment:910004,mix,apartment,910004,unitree_g1,0,
2026-05-22T00:48:42+00:00,started,robot_substitution:mix:apartment:910004,mix,apartment,910004,garmi,,
2026-05-22T00:55:21+00:00,completed,robot_substitution:mix:apartment:910004,mix,apartment,910004,garmi,0,
2026-05-22T00:55:21+00:00,started,robot_substitution:mix:apartment:910005,mix,apartment,910005,tiago,,
2026-05-22T01:00:46+00:00,completed,robot_substitution:mix:apartment:910005,mix,apartment,910005,tiago,0,
2026-05-22T01:00:46+00:00,started,robot_substitution:mix:apartment:910005,mix,apartment,910005,rollin_justin,,
2026-05-22T01:11:24+00:00,completed,robot_substitution:mix:apartment:910005,mix,apartment,910005,rollin_justin,0,
2026-05-22T01:11:24+00:00,started,robot_substitution:mix:apartment:910005,mix,apartment,910005,stretch,,
2026-05-22T01:17:46+00:00,completed,robot_substitution:mix:apartment:910005,mix,apartment,910005,stretch,0,
2026-05-22T01:17:46+00:00,started,robot_substitution:mix:apartment:910005,mix,apartment,910005,hsrb,,
2026-05-22T01:20:05+00:00,completed,robot_substitution:mix:apartment:910005,mix,apartment,910005,hsrb,0,
2026-05-22T01:20:05+00:00,started,robot_substitution:mix:apartment:910005,mix,apartment,910005,pr2,,
2026-05-22T01:27:21+00:00,completed,robot_substitution:mix:apartment:910005,mix,apartment,910005,pr2,0,
2026-05-22T01:27:21+00:00,started,robot_substitution:mix:apartment:910005,mix,apartment,910005,armar7,,
2026-05-22T01:45:14+00:00,completed,robot_substitution:mix:apartment:910005,mix,apartment,910005,armar7,0,
2026-05-22T01:45:14+00:00,started,robot_substitution:mix:apartment:910005,mix,apartment,910005,unitree_g1,,
2026-05-22T02:03:28+00:00,completed,robot_substitution:mix:apartment:910005,mix,apartment,910005,unitree_g1,0,
2026-05-22T02:03:28+00:00,started,robot_substitution:mix:apartment:910005,mix,apartment,910005,garmi,,
2026-05-22T02:13:35+00:00,completed,robot_substitution:mix:apartment:910005,mix,apartment,910005,garmi,0,
2026-05-22T02:13:35+00:00,started,robot_substitution:mix:isr:910001,mix,isr,910001,tiago,,
2026-05-22T02:18:43+00:00,completed,robot_substitution:mix:isr:910001,mix,isr,910001,tiago,0,
2026-05-22T02:18:43+00:00,started,robot_substitution:mix:isr:910001,mix,isr,910001,rollin_justin,,
2026-05-22T02:24:21+00:00,completed,robot_substitution:mix:isr:910001,mix,isr,910001,rollin_justin,0,
2026-05-22T02:24:21+00:00,started,robot_substitution:mix:isr:910001,mix,isr,910001,stretch,,
2026-05-22T02:28:21+00:00,completed,robot_substitution:mix:isr:910001,mix,isr,910001,stretch,0,
2026-05-22T02:28:21+00:00,started,robot_substitution:mix:isr:910001,mix,isr,910001,hsrb,,
2026-05-22T02:30:20+00:00,completed,robot_substitution:mix:isr:910001,mix,isr,910001,hsrb,0,
2026-05-22T02:30:20+00:00,started,robot_substitution:mix:isr:910001,mix,isr,910001,pr2,,
2026-05-22T02:37:52+00:00,completed,robot_substitution:mix:isr:910001,mix,isr,910001,pr2,0,
2026-05-22T02:37:52+00:00,started,robot_substitution:mix:isr:910001,mix,isr,910001,armar7,,
2026-05-22T02:49:48+00:00,completed,robot_substitution:mix:isr:910001,mix,isr,910001,armar7,0,
2026-05-22T02:49:48+00:00,started,robot_substitution:mix:isr:910001,mix,isr,910001,unitree_g1,,
2026-05-22T02:56:04+00:00,completed,robot_substitution:mix:isr:910001,mix,isr,910001,unitree_g1,0,
2026-05-22T02:56:04+00:00,started,robot_substitution:mix:isr:910001,mix,isr,910001,garmi,,
2026-05-22T03:03:01+00:00,completed,robot_substitution:mix:isr:910001,mix,isr,910001,garmi,0,
2026-05-22T03:03:01+00:00,started,robot_substitution:mix:isr:910002,mix,isr,910002,tiago,,
2026-05-22T03:06:51+00:00,completed,robot_substitution:mix:isr:910002,mix,isr,910002,tiago,0,
2026-05-22T03:06:51+00:00,started,robot_substitution:mix:isr:910002,mix,isr,910002,rollin_justin,,
2026-05-22T03:11:05+00:00,completed,robot_substitution:mix:isr:910002,mix,isr,910002,rollin_justin,0,
2026-05-22T03:11:05+00:00,started,robot_substitution:mix:isr:910002,mix,isr,910002,stretch,,
2026-05-22T03:14:23+00:00,completed,robot_substitution:mix:isr:910002,mix,isr,910002,stretch,0,
2026-05-22T03:14:23+00:00,started,robot_substitution:mix:isr:910002,mix,isr,910002,hsrb,,
2026-05-22T03:15:52+00:00,completed,robot_substitution:mix:isr:910002,mix,isr,910002,hsrb,0,
2026-05-22T03:15:52+00:00,started,robot_substitution:mix:isr:910002,mix,isr,910002,pr2,,
2026-05-22T03:21:13+00:00,completed,robot_substitution:mix:isr:910002,mix,isr,910002,pr2,0,
2026-05-22T03:21:13+00:00,started,robot_substitution:mix:isr:910002,mix,isr,910002,armar7,,
2026-05-22T03:31:20+00:00,completed,robot_substitution:mix:isr:910002,mix,isr,910002,armar7,0,
2026-05-22T03:31:20+00:00,started,robot_substitution:mix:isr:910002,mix,isr,910002,unitree_g1,,
2026-05-22T03:36:17+00:00,completed,robot_substitution:mix:isr:910002,mix,isr,910002,unitree_g1,0,
2026-05-22T03:36:17+00:00,started,robot_substitution:mix:isr:910002,mix,isr,910002,garmi,,
2026-05-22T03:43:11+00:00,completed,robot_substitution:mix:isr:910002,mix,isr,910002,garmi,0,
2026-05-22T03:43:11+00:00,started,robot_substitution:mix:isr:910003,mix,isr,910003,tiago,,
2026-05-22T03:46:20+00:00,completed,robot_substitution:mix:isr:910003,mix,isr,910003,tiago,0,
2026-05-22T03:46:20+00:00,started,robot_substitution:mix:isr:910003,mix,isr,910003,rollin_justin,,
2026-05-22T03:49:37+00:00,completed,robot_substitution:mix:isr:910003,mix,isr,910003,rollin_justin,0,
2026-05-22T03:49:37+00:00,started,robot_substitution:mix:isr:910003,mix,isr,910003,stretch,,
2026-05-22T03:52:07+00:00,completed,robot_substitution:mix:isr:910003,mix,isr,910003,stretch,0,
2026-05-22T03:52:07+00:00,started,robot_substitution:mix:isr:910003,mix,isr,910003,hsrb,,
2026-05-22T03:53:19+00:00,completed,robot_substitution:mix:isr:910003,mix,isr,910003,hsrb,0,
2026-05-22T03:53:19+00:00,started,robot_substitution:mix:isr:910003,mix,isr,910003,pr2,,
2026-05-22T03:57:56+00:00,completed,robot_substitution:mix:isr:910003,mix,isr,910003,pr2,0,
2026-05-22T03:57:56+00:00,started,robot_substitution:mix:isr:910003,mix,isr,910003,armar7,,
2026-05-22T04:04:04+00:00,completed,robot_substitution:mix:isr:910003,mix,isr,910003,armar7,0,
2026-05-22T04:04:04+00:00,started,robot_substitution:mix:isr:910003,mix,isr,910003,unitree_g1,,
2026-05-22T04:08:01+00:00,completed,robot_substitution:mix:isr:910003,mix,isr,910003,unitree_g1,0,
2026-05-22T04:08:01+00:00,started,robot_substitution:mix:isr:910003,mix,isr,910003,garmi,,
2026-05-22T04:12:56+00:00,completed,robot_substitution:mix:isr:910003,mix,isr,910003,garmi,0,
2026-05-22T04:12:56+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,tiago,,
2026-05-22T04:15:57+00:00,failed,robot_substitution:mix:isr:910004,mix,isr,910004,tiago,-11,child process returned non-zero; removed_raw_rows=13
2026-05-22T04:15:57+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,rollin_justin,,
2026-05-22T04:22:10+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,rollin_justin,0,
2026-05-22T04:22:10+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,stretch,,
2026-05-22T04:25:43+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,stretch,0,
2026-05-22T04:25:43+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,hsrb,,
2026-05-22T04:27:29+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,hsrb,0,
2026-05-22T04:27:29+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,pr2,,
2026-05-22T04:30:30+00:00,failed,robot_substitution:mix:isr:910004,mix,isr,910004,pr2,-11,child process returned non-zero; removed_raw_rows=7
2026-05-22T04:30:30+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,armar7,,
2026-05-22T04:33:31+00:00,failed,robot_substitution:mix:isr:910004,mix,isr,910004,armar7,-11,child process returned non-zero; removed_raw_rows=6
2026-05-22T04:33:31+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,unitree_g1,,
2026-05-22T04:38:56+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,unitree_g1,0,
2026-05-22T04:38:56+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,garmi,,
2026-05-22T04:46:07+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,garmi,0,
2026-05-22T04:46:07+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,tiago,,
2026-05-22T04:49:08+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,tiago,0,
2026-05-22T04:49:08+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,rollin_justin,,
2026-05-22T04:52:17+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,rollin_justin,0,
2026-05-22T04:52:17+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,stretch,,
2026-05-22T04:54:29+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,stretch,0,
2026-05-22T04:54:29+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,hsrb,,
2026-05-22T04:55:34+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,hsrb,0,
2026-05-22T04:55:34+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,pr2,,
2026-05-22T04:59:50+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,pr2,0,
2026-05-22T04:59:50+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,armar7,,
2026-05-22T05:06:15+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,armar7,0,
2026-05-22T05:06:15+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,unitree_g1,,
2026-05-22T05:09:16+00:00,failed,robot_substitution:mix:isr:910005,mix,isr,910005,unitree_g1,-11,child process returned non-zero; removed_raw_rows=10
2026-05-22T05:09:17+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,garmi,,
2026-05-22T05:13:30+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,garmi,0,
2026-05-22T05:13:30+00:00,started,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,tiago,,
2026-05-22T05:16:48+00:00,completed,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,tiago,0,
2026-05-22T05:16:48+00:00,started,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,rollin_justin,,
2026-05-22T05:21:39+00:00,completed,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,rollin_justin,0,
2026-05-22T05:21:39+00:00,started,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,stretch,,
2026-05-22T05:24:21+00:00,completed,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,stretch,0,
2026-05-22T05:24:21+00:00,started,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,hsrb,,
2026-05-22T05:25:49+00:00,completed,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,hsrb,0,
2026-05-22T05:25:49+00:00,started,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,pr2,,
2026-05-22T05:29:36+00:00,completed,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,pr2,0,
2026-05-22T05:29:36+00:00,started,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,armar7,,
2026-05-22T05:36:42+00:00,completed,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,armar7,0,
2026-05-22T05:36:42+00:00,started,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,unitree_g1,,
2026-05-22T05:40:22+00:00,completed,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,unitree_g1,0,
2026-05-22T05:40:22+00:00,started,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,garmi,,
2026-05-22T05:44:54+00:00,completed,robot_substitution:mix:kitchen:910001,mix,kitchen,910001,garmi,0,
2026-05-22T05:44:54+00:00,started,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,tiago,,
2026-05-22T05:48:18+00:00,completed,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,tiago,0,
2026-05-22T05:48:18+00:00,started,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,rollin_justin,,
2026-05-22T05:51:25+00:00,completed,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,rollin_justin,0,
2026-05-22T05:51:25+00:00,started,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,stretch,,
2026-05-22T05:53:46+00:00,completed,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,stretch,0,
2026-05-22T05:53:46+00:00,started,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,hsrb,,
2026-05-22T05:55:00+00:00,completed,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,hsrb,0,
2026-05-22T05:55:00+00:00,started,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,pr2,,
2026-05-22T05:57:42+00:00,completed,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,pr2,0,
2026-05-22T05:57:42+00:00,started,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,armar7,,
2026-05-22T06:03:18+00:00,completed,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,armar7,0,
2026-05-22T06:03:18+00:00,started,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,unitree_g1,,
2026-05-22T06:06:36+00:00,completed,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,unitree_g1,0,
2026-05-22T06:06:36+00:00,started,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,garmi,,
2026-05-22T06:11:07+00:00,completed,robot_substitution:mix:kitchen:910002,mix,kitchen,910002,garmi,0,
2026-05-22T06:11:07+00:00,started,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,tiago,,
2026-05-22T06:14:25+00:00,completed,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,tiago,0,
2026-05-22T06:14:25+00:00,started,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,rollin_justin,,
2026-05-22T06:17:43+00:00,completed,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,rollin_justin,0,
2026-05-22T06:17:43+00:00,started,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,stretch,,
2026-05-22T06:20:36+00:00,completed,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,stretch,0,
2026-05-22T06:20:36+00:00,started,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,hsrb,,
2026-05-22T06:21:56+00:00,completed,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,hsrb,0,
2026-05-22T06:21:56+00:00,started,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,pr2,,
2026-05-22T06:25:08+00:00,completed,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,pr2,0,
2026-05-22T06:25:08+00:00,started,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,armar7,,
2026-05-22T06:31:46+00:00,completed,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,armar7,0,
2026-05-22T06:31:46+00:00,started,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,unitree_g1,,
2026-05-22T06:35:12+00:00,completed,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,unitree_g1,0,
2026-05-22T06:35:12+00:00,started,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,garmi,,
2026-05-22T06:39:46+00:00,completed,robot_substitution:mix:kitchen:910003,mix,kitchen,910003,garmi,0,
2026-05-22T06:39:46+00:00,started,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,tiago,,
2026-05-22T06:42:54+00:00,completed,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,tiago,0,
2026-05-22T06:42:54+00:00,started,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,rollin_justin,,
2026-05-22T06:45:27+00:00,completed,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,rollin_justin,0,
2026-05-22T06:45:27+00:00,started,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,stretch,,
2026-05-22T06:47:50+00:00,completed,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,stretch,0,
2026-05-22T06:47:50+00:00,started,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,hsrb,,
2026-05-22T06:48:51+00:00,completed,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,hsrb,0,
2026-05-22T06:48:51+00:00,started,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,pr2,,
2026-05-22T06:51:34+00:00,completed,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,pr2,0,
2026-05-22T06:51:34+00:00,started,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,armar7,,
2026-05-22T06:56:32+00:00,completed,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,armar7,0,
2026-05-22T06:56:32+00:00,started,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,unitree_g1,,
2026-05-22T06:59:16+00:00,completed,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,unitree_g1,0,
2026-05-22T06:59:16+00:00,started,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,garmi,,
2026-05-22T07:02:39+00:00,completed,robot_substitution:mix:kitchen:910004,mix,kitchen,910004,garmi,0,
2026-05-22T07:02:39+00:00,started,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,tiago,,
2026-05-22T07:04:58+00:00,started,robot_substitution:mix:apartment:910001,mix,apartment,910001,stretch,,
2026-05-22T07:06:11+00:00,started,robot_substitution:mix:apartment:910002,mix,apartment,910002,pr2,,
2026-05-22T07:09:13+00:00,failed,robot_substitution:mix:apartment:910002,mix,apartment,910002,pr2,-11,child process returned non-zero; removed_raw_rows=6
2026-05-22T07:09:13+00:00,started,robot_substitution:mix:apartment:910004,mix,apartment,910004,tiago,,
2026-05-22T07:13:57+00:00,completed,robot_substitution:mix:apartment:910004,mix,apartment,910004,tiago,0,
2026-05-22T07:13:57+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,tiago,,
2026-05-22T07:18:15+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,tiago,0,
2026-05-22T07:18:15+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,pr2,,
2026-05-22T07:26:10+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,pr2,0,
2026-05-22T07:26:10+00:00,started,robot_substitution:mix:isr:910004,mix,isr,910004,armar7,,
2026-05-22T07:36:37+00:00,completed,robot_substitution:mix:isr:910004,mix,isr,910004,armar7,0,
2026-05-22T07:36:37+00:00,started,robot_substitution:mix:isr:910005,mix,isr,910005,unitree_g1,,
2026-05-22T07:40:35+00:00,completed,robot_substitution:mix:isr:910005,mix,isr,910005,unitree_g1,0,
2026-05-22T07:40:35+00:00,started,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,tiago,,
2026-05-22T07:43:26+00:00,completed,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,tiago,0,
2026-05-22T07:43:26+00:00,started,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,rollin_justin,,
2026-05-22T07:45:56+00:00,completed,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,rollin_justin,0,
2026-05-22T07:45:56+00:00,started,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,hsrb,,
2026-05-22T07:46:59+00:00,completed,robot_substitution:mix:kitchen:910005,mix,kitchen,910005,hsrb,0,
